code,industry_code,industry_sub_code,is_main,desc,industry_sub_name,num,industry_name,nk225,nk225hdy,nk225de,nk225ge,jpxnkms,nkcrs50,date,name,category,industry33code,industry33category,industry17code,industry17category,sizecode,sizecategory
6856,33,182,true,【分析・計測機器】自動車向けなど強み。医用関連も手掛ける。,計測・分析機器,24,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,堀場製作所,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
7732,33,182,true,【農業に力】測量機が主力。オプトエレクトロニクス技術に強み。,計測・分析機器,24,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,トプコン,市場第一部（内国株）,3750,精密機器,9,電機・精密 ,4,TOPIX Mid400
7734,33,182,true,【産業用ガス保安・計測器メーカー】公害監視装置に強み。,計測・分析機器,24,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,理研計器,市場第一部（内国株）,3750,精密機器,9,電機・精密 ,7,TOPIX Small 2
6866,33,182,true,【電気計測器中堅】多品種の電気計測器が主力の研究開発型企業。,計測・分析機器,24,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,日置電機,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
6644,33,182,true,【電力量計シェア高い】電力各社向け売り上げ大。資本関係も。,計測・分析機器,24,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,大崎電気工業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
7723,33,182,true,【水道・ガスメーター大手】官公需比率高い。計測技術に強み。,計測・分析機器,24,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,愛知時計電機,市場第一部（内国株）,3750,精密機器,9,電機・精密 ,7,TOPIX Small 2
7745,33,182,true,【計測・計量機器大手】電子てんびんの国内シェアはトップ。,計測・分析機器,24,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,エー・アンド・デイ,市場第一部（内国株）,3750,精密機器,9,電機・精密 ,7,TOPIX Small 2
6848,33,182,true,【電子応用計測器の中堅】環境保全用、人工透析関連を展開。,計測・分析機器,24,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,東亜ディーケーケー,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
7705,33,182,true,【分析機器製造】物質を成分分析するクロマトグラフが収益源。,計測・分析機器,24,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,ジーエルサイエンス,市場第二部（内国株）,3750,精密機器,9,電機・精密 ,0,
6864,33,182,true,【電子計測器開発】アナログ回路技術に強み。電源試験システムも。,計測・分析機器,24,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,エヌエフ回路設計ブロック,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,0,
6778,33,182,true,【通信計測器メーカー】高速データ通信やIP電話向けが主力。,計測・分析機器,24,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,アルチザネットワークス,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,0,
7715,33,182,true,【圧力計・圧力センサー大手】専業世界トップ。車載用が主力。,計測・分析機器,24,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,長野計器,市場第一部（内国株）,3750,精密機器,9,電機・精密 ,7,TOPIX Small 2
6850,33,182,true,【計測器専業】温度制御機器が主力。センサー、計装システムも。,計測・分析機器,24,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,チノー,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
6853,33,182,true,【ひずみゲージ大手】マイコン内蔵など高性能機種に強み。,計測・分析機器,24,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,共和電業,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
7722,33,182,true,【バランス測定装置】タイヤ向け主力。アジア、米国で販売強化。,計測・分析機器,24,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,国際計測器,JASDAQ(スタンダード・内国株）,3750,精密機器,9,電機・精密 ,0,
6709,33,182,true,【気象・防災用の観測装置】IHIグループ。官庁向けの比率が高い。,計測・分析機器,24,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,明星電気,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,0,
7727,33,182,true,【工業用流体計測機器大手】高機能・高性能、省力機器中心に展開。,計測・分析機器,24,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,オーバル,市場第一部（内国株）,3750,精密機器,9,電機・精密 ,7,TOPIX Small 2
6858,33,182,true,【電子計測機器メーカー】自動車業界向けが中心。,計測・分析機器,24,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,小野測器,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
7711,33,182,true,【温度測定・加熱製品】原発向けから一般産業向けにシフト。,計測・分析機器,24,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,助川電気工業,JASDAQ(スタンダード・内国株）,3750,精密機器,9,電機・精密 ,0,
6867,33,182,true,【電気計測器専門メーカー】放送機器、パソコン周辺機器に強み。,計測・分析機器,24,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,リーダー電子,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,0,
7719,33,182,true,【試験機メーカー】材料試験機に実績。工業用の計測機器も展開。,計測・分析機器,24,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,東京衡機,市場第二部（内国株）,3750,精密機器,9,電機・精密 ,0,
6859,33,183,true,【環境試験器で世界首位】恒温恒湿器や冷熱衝撃装置が主力。,検査機器,6,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,エスペック,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
7725,33,183,true,【光源装置製造】CCD、CMOSなど画像検査装置向けに供給。,検査機器,6,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,インターアクション,市場第一部（内国株）,3750,精密機器,9,電機・精密 ,7,TOPIX Small 2
6777,33,183,true,【光通信用部品の製造販売】光フィルターなど独自技術に強み。,検査機器,6,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,ｓａｎｔｅｃ,JASDAQ(スタンダード・内国株）,3650,電気機器,9,電機・精密 ,0,
6698,33,183,true,【画像検査装置】電子部品や半導体向けなど。カメラが強み。,検査機器,6,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,ヴィスコ・テクノロジーズ,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,0,
7760,33,183,true,【振動関連装置】試験装置や計測器が主力。受託試験サービスも。,検査機器,6,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,ＩＭＶ,JASDAQ(スタンダード・内国株）,3750,精密機器,9,電機・精密 ,0,
6894,33,183,true,【光ディスク検査・評価装置大手】三次元関連機器も手掛ける。,検査機器,6,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,パルステック工業,市場第二部（内国株）,3650,電気機器,9,電機・精密 ,0,
7707,33,184,true,【バイオ関連機器】主力のDNA抽出装置の拡販体制を強化。,遺伝子検査・解析機器,1,業務用機械器具,false,false,false,false,false,false,2019-09-30 00:00:00.000000,プレシジョン・システム・サイエンス,マザーズ（内国株）,3750,精密機器,9,電機・精密 ,0,
4543,33,185,true,【医療器具大手】カテーテルや人工心肺装置など世界で高シェア。,医療用機器,11,業務用機械器具,true,false,false,true,false,false,2019-09-30 00:00:00.000000,テルモ,市場第一部（内国株）,3750,精密機器,9,電機・精密 ,2,TOPIX Large70
